title,label_score
Budi Waseso Mohon KPK Ikut Tangani Mafia Penyalur BPNT,0
Suzuki: Aturan Keringanan Uang Muka Bisa Dongkrak Penjualan Mobil,0
"Sensitif, Gemini dan 4 Zodiak Ini Mudah Menangis",1
"Besaran Uang Muka Diturunkan, BI Yakin Kredit Tumbuh 10-12 Persen",0
Southgate Ingin Raheem Sterling Meniru Messi dan Ronaldo,0
"BJ Habibie ke Hanung Bramantyo: Bikin Film, Saya Ikut You",0
Nenek Gugat Anak dan Menantu Bayar Biaya Mengasuh Cucu,0
Rory McIlroy Pegolf Terbaik Dunia 2019 Pilihan PGA Tour,0
DPR: Anggota BPK Terpilih akan Ditetapkan Selasa Pekan Depan,0
"Mason Greenwood Tampil Bagus, Keyakinan Solskjaer Tambah Kuat",0
"2 Kilang Minyak Arab Saudi Diserang, Amerika Serikat Buat Koalisi",0
"Setelah Oumuamua, Objek Antarbintang Lain Terpantau Astronom",0
"Ada Pasal Picisan di RKUHP, DPR Dianggap Gagal Evaluasi KUHP Lama",0
"Ada Perang Dagang, BI: Waktu Tepat Bangkitkan Ekonomi Syariah",0
"BJ Habibie Wafat, Bagaimana Nasib Proyek Pesawat R80?",1
Arkeolog: Perahu Kuno di Jambi Bukan Phinisi,0
Pengiriman Mitsubishi Eclipse Cross Ditargetkan Akhir September,0
Menlu Jerman Bakal Tetap Dukung Aktivis dan Pegacara Hong Kong,0
"Pindah Warga Negara, Ansu Fati Kini Bisa Perkuat Timnas Spanyol",0
"Inggris Uji Kapal Militer Nirawak, Masa Depan Perang Laut",0
Pesawat N250 Ciptaan BJ Habibie Masuk Museum Mandala Dirgantara,0
Luhut Pandjaitan Bantah Industri Tekstil Tertekan,0
8 Pasang Zodiak yang Nyaris Tak Pernah Bertengkar,1
Gisella Anastasia Jadi Pembuka Konser Lukas Graham Bulan Depan,0
Bank Mandiri Salurkan KUR Rp 15 T hingga Agustus,0
Komentar Marc Marquez Soal Hasil Latihan Bebas MotoGP San Marino,0
"Revisi UU KPK, Pembahasan di Baleg DPR Disebut Dinamis",0
"Gaji Anggota DPRD DKI Capai Rp 111 Juta, Ini Rinciannya",1
"Gatal Lebih Terasa pada Malam Hari, Dokter Ungkap Sebabnya",1
Indonesia Kirimkan 12 Atlet ke ANOC World Beach Games 2019,0
"Jaga Keutuhan 4 Bek, Man United Tawari Lindelof Kontrak Baru",0
"Hasil Liga 2: Tanpa Didampingi Pelatih, Persiraja Tekuk PSGC 3-1",0
"Bhayangkara FC Vs Bali United 0-0, Munster Soroti Kinerja Wasit",0
"Kalteng Putra Vs Persebaya 1-1, Bejo: Situasi Tak Bersahabat",0
Prediksi Liga 1 Sabtu Ini: Madura United Vs Barito Putera,0
"Pimpinan KPK Kembalikan Mandat ke Jokowi, ICW: Menuju Kematian",0
"Kabut Asap, Calon Penumpang Diimbau Rajin Cek Status Penerbangan",0
Jadwal Liga 1 Sabtu: Ada Madura United Juga Tira Vs Persib,0
Hasil La Liga Spanyol Dinihari Tadi dan Jadwal Sabtu Malam Ini,0
Cina Kerahkan Perusahaan Pelat Merah Investasi di Hong Kong,0
"Gaji DPRD DKI Rp 111 Juta, Masyarakat Anggap Tak Sesuai",0
Korban Kecelakaan Nganjuk-Madiun Buronan Kasus Pil Koplo,0
"Revisi UU KPK Dinilai Untungkan Mafia Tambang, Ini Penjelasannya",1
Aplikasi Android Buatan FKM UI Permudah Pekerjaan Tenaga Sosial,0
"Dampak Aturan Ganjil Genap ke Taksi Online, Ini Kata Grab",1
Jokowi Merasa Tak Patut Dapat Penghargaan dari Insinyur se-ASEAN,0
"Resmikan Taman Keluarga, Kate Middleton Anggun dengan Gaun Bunga",0
"Jokowi Mengaku Belum Kirim Surpres Revisi UU KPK, Baru Terima DIM",0
Model yang Mengaku Diperkosa Neymar Dijerat Pasal Pemerasan,0
"Kualifikasi Piala Dunia, Mediokeritas PSSI, dan Aliandoe 1986",0
"3000 hektare Lahan Muba Terbakar, Ribuan Warga Terserang ISPA",0
Lima PLTA Milik PLN Akan Beroperasi pada 2026,0
"Akan Dikenai Pasal Makar, Buchtar Tabuni Ditangkap Polda Papua",0
"Operasi Gagal, Laki-laki di Inggris Dapat Kompensasi Rp 2 Miliar",0
"Ekonomi Dunia Tak Ramah, Jokowi Ajak ASEAN Ambil Peluang",0
Jokowi Mengaku Maraton Minta Masukan Pakar soal Revisi UU KPK,0
"Akan Hadir di Indonesia, Vivo V17 Pro Rilis di India 20 September",0
"Kebakaran di Apartemen Kalibata City, Dua Penghuni Luka",0
Pematangan Anggaran Pemindahan Ibu Kota Selesai di Akhir Tahun,0
"Susi Pudjiastuti Lantik Pejabat Baru, Minta Maaf ke Anak Buah",0
"Asap Karhutla di Pekanbaru Makin Pekat, Jarak Pandang 800 Meter",0
"Dampak Perluasan Ganjil Genap, Jalan Fatmawati Lancar",0
"Kebijakan OPEC Tak Berubah, Harga Minyak Naik jadi USD 62,59",0
"Tira Persikabo Vs Persib, Ardi Idrus Ogah Seperti Putaran Pertama",0
"Perluasan Ganjil Genap, Anies: Penumpang Angkutan Umum 1 Juta",0
"Bersiap Lawan Arema FC, Borneo FC Menang 10-0 Dalam Uji Coba",0
Geely Gandeng Pabrikan Jerman Kembangkan Mobil Terbang,0
Pembaruan WhatsApp iPhone Bisa Putar Pesan Suara dari Notifikasi,0
"Survei BI: Penjualan Eceran Tumbuh 2,4 Persen pada Juli 2019",0
Harga Emas Antam Turun Rp 4.000 per Gram,0
Netanyahu Klaim Iran Punya Situs Rahasia Program Senjata Nuklir,0
"Asap Masuk Negeri Jiran, Malaysia Tawarkan Pemadaman Karhutla",0
"Pemerkosa dan Pembunuh Anak Badui, MUI: Seperti Binatang",0
"Perluasan Ganjil Genap, Pelanggar di Fatmawati Turun 50 Persen",0
Airlangga Hartarto Bantah Dugaan Golkar Inisiator Revisi UU KPK,0
Pidato Kontemplasi SBY Dinilai Untuk Menarik Perhatian Jokowi,0
"Kisruh Brexit, Boris Johnson Kembali Ditolak Parlemen Inggris",0
Susi Pudjiastuti Minta Menlu Kirim Nota Protes ke Vietnam,0
DPRD DKI Berharap Pendamping Anies Baswedan Segera Terpilih,0
Prediksi Timnas U-16 Vs Filipina di Kualifikasi Piala AFC U-16,0
"Ilmuwan Mendeteksi Suara Lubang Hitam, Sejalan Teori Einstein",0
Depok Raih Piala Wahana Tata Nugraha untuk Pelayanan Transportasi,0
Begini Jadinya Ketika Tesla Model 3 Dimodif Super Ceper,1
Gerilya PDIP Pilih Lima Nama Capim KPK Sebelum Uji Kelayakan,0
Polisi di Meksiko Temukan 44 Mayat yang Dimutilasi,0
"Pernah 3 Tahun Riset Bareng KPK, Peneliti LIPI: Tak Ada Taliban",0
"DPR Rampungkan RKUHP, Aliansi Kritik Pembahasan yang Tertutup",0
Jalan Tol Kunciran Serpong Ditargetkan Beoperasi Dua Bulan Lagi,0
Ini yang Bikin Cristiano Ronaldo Menangis saat Diwawancarai,1
BPJT: Lelang Proyek Tol Solo - YogyakartaTunggu Pengumuman Resmi,0
Manfaat Mendengarkan Lagu Cinta Sendu seperti Nyanyian Chrisye,1
BRI Ingin Persoalan Utang Duniatex Group Diselesaikan Bilateral,0
"Pembangunan Tol Kunciran-Serpong Capai 97,02 Persen",0
Sekjen PBB Antonio Guterres Mengutuk Serangan Kilang Minyak Saudi,0
"Klasemen Ligue 1 Prancis: Neymar Kembali, PSG Mantap di Puncak",0
"Kebakaran Gudang Alfamidi di Tangerang, Bangunan Runtuh",0
"Napoli Vs Liverpool, Llorente Bawa Kesumat dari Final Musim Lalu",0
Apa Warisan Jokowi untuk KPK,1
Abu Jenazah H.S Dillon Dimakamkan di TMP Tabanan Siang Ini,0
Transparency: Dewan Pengawas KPK Pintu Masuk Intervensi Politik,0
"2020, Pabrik Mitsubishi di Vietnam Akan Produksi Xpander",0
"OPPO A9 2020 Dirilis di Indonesia Sore Ini, Berapa Harganya?",1
"Pasangan di Inggris Terkejut Seusai Pesta Kebun, Ada Apa?",1
Kemenhub: Kereta Semi Cepat Jakarta-Surabaya Dibangun 2023,0
"Warga Rangkul Anak BJ Habibie, Ilham: Silakan, Saya Tak Geli",0
Bursa Transfer Pemain Liga 1: Semen Padang Tambah 4 Pemain Baru,0
Sri Mulyani Pantau Durasi Disrupsi Akibat Saudi Aramco Diserang,0
Terdakwa Ambulans Bawa Batu Kerusuhan 22 Mei Tidak Ajukan Eksepsi,0
"Wahana Ozon di TMII, Ajak Anak Lebih Sayang Bumi",0
"The Fed Pangkas Suku Bunga Lagi, Apa Respons Sri Mulyani?",1
Pasal Aborsi di RKUHP Dianggap Abai terhadap Korban Perkosaan,0
Pasangan Takut Menikah? Kenali Ciri Gamophobia,1
Revisi UU KPK Bikin Sinta Nuriyah Gus Dur Mules dan Pusing,0
"Putri Ahmad Albar Punya Bakat Menyanyi, Suaranya Melengking",0
"Riau Belum Butuh Bantuan DKI, Anies: Kami Kirim ke BNPB",0
"Genjot Investasi, Sofyan Djalil Janji Pangkas Perizinan Sektor Properti",0
"Ada Ibu Kota Baru, Kemenkeu Sebutkan Kerjasama Aset di Jakarta",0
DPR Belum Satu Suara soal RUU Pertanahan,0
Konsep SUV PHEV Mitsubishi Siap Debut di Tokyo Motor Show 2019,0
Ribuan Buruh di Medan Berunjuk Rasa Tolak Kenaikan Iuran BPJS,0
"Persija Vs Bali United, Spaso Termotivasi Main di Depan Jakmania",0
KPK Anggap Revisi UU KPK Lampaui Instruksi Presiden Jokowi,0
Pengacara Korban Pertanyakan Boeing Tetap Terbangkan 737 MAX,0
"Hilang di Google Play Store, Bukalapak: Kami Lakukan Pembaharuan",0
Budi Waseso Ancam Bongkar Kejahatan Penyaluran Bantuan Non Tunai,0
"Dandelion Tak Cuma Bisa Ditiup, Ini Manfaatnya buat Kesehatan",1
Harga Minyak Naik Hampir 15 Persen Pasca Serangan ke Saudi Aramco,0
"Putuskan Suku Bunga, BI Perhatikan Faktor Aramco dan The Fed",0
"Revisi UU PAS Dinilai Menambah Masalah, Mengapa?",1
"Riau Belum Butuh Bantuan DKI, Anies: Diarahkan Ke Kalimantan",0
"Garuda Hentikan Layanan Kertajati, Menhub: Ada Juga yang Tambah",0
"Persija Vs Bali United, Lilipaly Bicara Langkah Kunci untuk Juara",0
Projo Soal Revisi UU KPK: Tidak Ada Wewenang KPK yang Dikurangi,0
Pikap DFSK Buatan Cikande Diekspor ke Filipina,0
"Remisi Koruptor Dipermudah, Pakar: Korupsi Jadi Kayak Maling Ayam",0
"PSIS Semarang Pecahkan Rekor Kandang PSM, Begini Kiat Banur",1
Pesawat Twin Otter yang Terbang dari Bandara Timika Hilang Kontak,0
"Ketombe Mengganggu Penampilan, Hilangkan dengan 7 Cara Alami Ini",1
Korea Selatan Protes Bendera Matahari Terbit di Olimpiade 2020,0
"Iuran Naik, Dirut BPJS: Sama dengan Biaya Parkir per Jam",0
KPK: DPR - Pemerintah Berkonspirasi Melucuti Lewat Revisi UU KPK,0
Uber PHK 435 Karyawan Bagian Produksi dan Teknik,0
"Dukung Riset Kelautan, Susi Pudjiastuti Gandeng LIPI",0
"Selang Gas Bocor Sebabkan Kebakaran di Bekasi, Satu Orang Tewas",0
Pedangdut Ida Laila Tenar Setelah Bawakan Lagu Keagungan Tuhan,0
"Pemakaman BJ Habibie, Polisi Akan Tutup Jalan Menuju TMP Kalibata",0
"1.316 Titik Panas di Sumatera, Wagub Riau Ajak Salat Istisqa",0
"BJ Habibie Meninggal, Wakil PM Singapura Ucapkan Duka Cita",0
Tol Cikampek Elevated Diusulkan Khusus untuk Mobil dan Bus,0
"Anggota BPK Akan Ditetapkan Usai Uji Kelayakan Terakhir, Selasa",0
"Unpad Rayakan 62 Tahun: Kejar Akreditasi, Peringkat Internasional",0
Dokter: Lensa Kontak dan Kurang Minum Bikin Mata Kering,0
"Semester 1 2019, KPK Klaim Selamatkan Rp 28,7 Triliun Uang Negara",0
PDIP Janji Galang Partai-partai Tolak  RUU Pertanahan,0
Cara Menhub Kerek Pamor Bandara Kertajati Pasca Garuda Hengkang,1
Jokowi Bertemu Penasihat Xi Jinping Bahas Soal Ekspor CPO ke Cina,0
Anies Baswedan Menonton Hayya: Teringat Penderitaan Palestina,0
"iPhone 11 Pro Vs Samsung Galaxy Note 10, Pilih Mana?",1
"Beli Saham Tol Cipali, Kanada Mulai Debut di Infrastruktur RI",0
"Pencari Suaka Gelar Tikar di Trotoar Kebon Sirih, Menolak Pindah",0
"Dua Pekan Perluasan Ganjil Genap, Ada Pengendara Belum Tahu",0
"Pengukuhan Doktor HC di UNS, Panglima TNI Bicara Bonus Demografi",0
"Harga Cabai Merah Turun, BI Perkirakan September Deflasi 0,19 persen",0
"Satelit NASA Potret Karhutla Indonesia, Begini Kondisinya",1
Mahasiswa di Malang Dukung KPK,0
Enam Ruas Tol JORR 2 Beroperasi Maret 2020,0
Budi Waseso Ungkap Modus Kejahatan Penyalur Beras BPNT,0
RUU Pertanahan: 2 Kementerian Belum Sepakat Pendaftaran Tanah,0
Warga Dunia Berdemo Tuntut Selamatkan Bumi dari Perubahan Iklim,0
"Penerobos Jalur Sepeda Akan Ditilang, Ini Tanggal Berlakunya",1
Gubernur Papua Barat Tak Tahu Pertemuan Jokowi dan Tokoh Papua,0
Peluang Pertemuan Trump dan Rouhani di Sidang PBB Makin Tipis,0
"Banyak Pasal Picisan, DPR Dianggap Gagal Evaluasi KUHP Lama",0
"Promosikan Indonesia, KBRI Belgia Resmikan Rumah Budaya",0
"Friday The 13th, Bulan Purnama Harvest Moon Hadir di Langit Malam",0
Habitat Harimau di Musi Banyuasin Diduga Terbakar,0
Taufik Hidayat Ungkap Pesan BJ Habibie ke Tim Piala Thomas 1998,0
MotoGP: Andrea Dovizioso Kenang Kecelakaan Horor di Silverstone,0
Daftar 23 Pemain Timnas U-16 untuk Kualifikasi Piala AFC U-16,0
"Ekonomi Loyo, Kredit Macet KPR Naik Jadi Rp 4,3 Triliun",0
"Menjelang Lawan Tira Persikabo, Febri Sudah Gabung Persib Bandung",0
Sering Buang Air Kecil saat Hamil? Ini Tips Dokter untuk Anda,1
"Dirut: Tanpa Habibie, Tak Ada INKA",0
Pencernaan Anak Pengaruhi Mood dan Perkembangan Kognitifnya,0
Hypercar Cina Pukau Pengunjung Frankfurt Motor Show 2019,0
"Iuran BPJS Kesehatan Bakal Naik, Ombudsman: Kesalahan Sejak Awal",0
Jadwal Vietnam Open Sabtu: 2 Wakil Indonesia Kejar Tiket Final,0
Bali Jadi Daerah Perintis Berbasis Kendaraan Listrik,0
"Firli Bahuri Jadi Ketua KPK, Polri: Kami Apresiasi DPR",0
Timnas U-16 Ikuti Kualifikasi Piala AFC U-16: Ini Harga Tiketnya,1
Satgas Antimafia Bola Pantengi Kompetisi Liga 2 dan Liga 3,0
Penasihat KPK Tsani Annafari Ikut Mundur,0
Preview Liga 1: Tira Persikabo vs Persib Bandung,0
"Bayar PBB di Bukalapak Bebas Biaya Admin, Ini Kode Vouchernya",1
"Tira Persikabo Vs Persib: Rene Optimistis, Febri Tak Siap Mental",0
Pesawat Garuda Balik ke Bandara Kualanamu Usai Terbang 39 Menit,0
"Barcelona Vs Levante: Luis Suarez Masuk Skuad, Messi Masih Absen",0
"PGI Prihatin Upaya Pelemahan KPK, Ini Aspirasinya",1
"REI: 4 Kota Termakmur di RI, Denpasar hingga Tangerang Selatan",0
Hino Dukung Investigasi Kecelakaan Maut di Cipularang,0
Kapal Penghancur Amerika Tantang Cina Soal Laut CIna Selatan,0
"Nafsu Makan Meningkat, Waspadai 7 Penyakit Ini",1
Rudiantara: Pemerintah Akan Gelar Turnamen Esport di Daerah,0
4 Manfaat Sehat Hobi Baca Buku seperti BJ Habibie,1
ILS Cat-1 Bantu Pendaratan Pesawat di Jambi saat Kabut Asap,0
Sinead O'Connor Minta Maaf karena Pernah Berkata Rasis,0
"Rencana DKI, Jalur Sepeda Akan Terhubung ke MRT dan Transjakarta",0
Sudirman Said: Pelemahan KPK Agenda Berjamaah Koruptor dan Mafia,0
Jadwal Siaran Langsung Liga Inggris Sabtu Malam: MU Vs Leicester,0
Kapolri Tito Kukuhkan Yasonna Laoly Jadi Guru Besar PTIK,0
"Konsep Forest City, ASN di Ibu Kota Baru Akan Huni Apartemen",0
"Seleksi Capim KPK, Nawawi: Bak Pulang Dugem, Jalan Sempoyongan",0
Emiten Dinilai Khawatir Penerbitan Saham Baru Tak Diserap Pasar,0
Gaji Ronaldo Ungguli Total Bayaran Pemain di 4 Klub Liga Italia,0
"Samsung Galaxy A50s Dirilis di Indonesia, Ini Spek dan Harganya",1
"Hasil Bola: Argentina Vs Meksiko 4-0, Lautaro Martinez Hat-Trick",0
"Diprotes Gubernur, Susi Dukung Maluku Dapat Anggaran Tambahan",0
Kulit Wajah Kering dan Kusam? Atasi dengan 5 Perawatan Mudah Ini,1
"Renang, Basket dan Olahraga Ini Bikin Tinggi, Mitos atau Fakta?",1
AJI: Jokowi Jangan Ikut Mengebiri Lewat Revisi UU KPK,0
Menteri PUPR Bocorkan Lokasi Calon Istana Presiden di Papua,0
"Boy Grup Korea, NCT Dream: Aku Cinta Indonesia, Mantul!",0
"Prestasi Persib B Kian Memburuk, Liestiadi Mengundurkan Diri",0
Habil Marati Bantah Beri Uang ke Kivlan Zen untuk Beli Senjata,0
Karhutla di Tanjung Jabung Timur Jambi Capai 488 Hektare,0
Ria Irawan Dapat Kiriman Bunga dari Jokowi,0
"Jenguk BJ Habibie, Anies Baswedan: Kondisinya Cukup Berat",0
"Hari Tanpa Bayangan Datang Lagi, Ini Waktunya",1
"Kopi Tumpah, Pilot Maskapai Concord Alihkan Penerbangan",0
"9 Pabrik Tekstil Tutup, Menperin: Tak Ada Revitalisasi Permesinan",0
"Hasil Bola Uji Coba: Brasil Vs Peru 0-1, Simak 5 Fakta Ini",1
"Jenguk BJ Habibie, SBY Batal Buka Pembekalan DPR-DPRD Demokrat",0
"Jenguk BJ Habibie, SBY Batal Buka Pertemuan Fraksi Demokrat",0
5 Cara Atasi Keringat Berlebih seperti Rafael Nadal,1
"Didampingi Putra BJ Habibie, SBY Hanya 20 Menit di RSPAD",0
"Waspada, Belanja Online Malam Hari Bisa Lebih Boros",1
Susi Pudjiastuti Bantah Izin Investasi Perikanan Sulit,0
SBY Doakan Kesembuhan BJ Habibie,0
"Lowongan CPNS Dibuka, Batas Usia Pendaftar Ada yang Bisa 40 Tahun",0
"Utang Luar Negeri Naik Jadi Rp 5.534 Triliun, BI: Terkendali",0
Gerakan 1000 Startup Indonesia Targetkan Valuasi Bisnis USD 10 M,0
"Liga 1 Pekan Ke-18 Usai: Hasil Lengkap, Klasemen, Top Skor",0
Pemerintah Didorong Beri Insentif Fiskal Tembakau Alternatif,0
"New Daihatsu Sigra Resmi Meluncur, Varian Terendah Harga Tak Naik",0
"Soal Revisi UU KPK, 5 Warga Jakarta Ini Kompak: Tidak Setuju!",1
Rupiah Awal Pekan Ini Melemah Dibayangi Sentimen Eksternal,0
"Diragukan,Houthi Pakai Drone Serang Fasilitas Minyak Saudi Aramco",0
"Sandiaga Uno Kembali ke Gerindra, Peluang Balik Jadi Wagub DKI?",1
"Duga Penyebab Kebakaran Hutan, KLHK Segel 10 Lahan Konsesi Usaha",0
Gerindra Sebut Ahmad Syaikhu Pilih DPR Daripada Wagub DKI,0
"Revisi UU KPK, Ini Pesan Para Bekas Pimpinan KPK",1
"Geger Video Pernikahan Anak, Usia Pengantin Perempuan 10 Tahun",0
"BPS: Neraca Perdagangan Agustus 2019 Surplus USD 85,1 Juta",0
Bahaya 3 Pasal Revisi UU KPK yang Disepakati DPR - Pemerintah,0
"2020, LinkAja Bidik 1 Juta Pengguna Beralih ke LinkAja Syariah",0
"Toyota Tak Khawatir dengan Kehadiran Mobil Esemka, Alasannya..",1
KPK Surati DPR agar Diikutkan Bahas Revisi UU KPK,0
Houthi Bersiap Serang Lagi Fasilitas Minyak Arab Saudi,0
Tambang Batubara Ombilin Sawahlunto Jadi Warisan Budaya UNESCO,0
Rasio Utang Luar Negeri Indonesia terhadap PDB Menurun,0
"Kebakaran Gudang Alfamidi, BPBD Tangerang: Indikasi Pelanggaran",0
"Jaga Fokus, Pemain Timnas U-16 Indonesia Dilarang Pegang Ponsel",0
Pemerintah Menang Rebutan Wewenang Mengangkat Dewan Pengawas KPK,0
"Kualitas Udara Jakarta Hari Ini, AirVisual: Tidak Sehat",0
"OPPO A9 2020 Diluncurkan Sore Ini, Apa Bedanya dengan Versi 2019?",1
"BKPM: Ada Tax Holiday, 8 Investor Asing Siap Masuk",0
"Anies Baswedan Izinkan PKL di Trotoar, Menteri PUPR: Ada 6 Syarat",0
"Menpora Imam Nahrawi Tersangka, Ini yang Disampaikan Sesmenpora",1
Kualifikasi Piala AFC: Kemenangan Timnas U-16 Bukan yang Terbesar,0
"Baru Diluncurkan, Masduit Tawarkan Beli Emas Mulai 0,1 Gram",0
Benjamin Gantz Mantan Panglima Militer Menangkan Pemilu Israel,0
"Tertekan Impor, Industri Tekstil Minta Jokowi Buat UU Sandang",0
"Buya Syafii: KPK Wajib Dibela, tapi Bukan Suci",0
Save The Children: Pemerintah Abaikan Anak Korban Kabut Asap,0
"China Open 2019: Susul Tommy, Rinov / Pitha Juga Kandas",0
"Coba Mobil Kancil di Bekasi, Ridwan Kamil: Nyaman",0
"Ridwan Kamil Jajal Mobil Kancil, Bakal Jadi Angkutan di Perumahan",0
Eggi Sudjana Bersurat ke Jokowi: Yang Mulia Merasa Digulingkan?,1
Tips Aman Berkendara dalam Kondisi Kabut Asap Ekstrim,1
Melihat 50 Menit Latihan Timnas U-16 Usai Membantai Mariana Utara,0
Satpol PP Awasi Pencari Suaka yang Kembali ke Trotoar Kebon Sirih,0
Dewan Adat Papua Gelar Aksi Damai Tolak Rasisme di Manokwari,0
"BPK Serahkan IHPS I 2019, Jokowi: Akan Kita Tindak Lanjuti",0
Yasonna Laoly Anggap Pembatasan Remisi Koruptor Melanggar HAM,0
"Sofyan Djalil Ancam Spekulan Tanah, Bisa Dijerat Pidana",0
Pencari Suaka Bertekad Terus Tidur di Depan Kantor UNHCR,0
Kadin: Revisi UU Pertanahan Membuat Pengusaha Risau,0
China Open 2019: Hafiz - Gloria Akui Keunggulan Wakil Thailand,0
Mobil Listrik SUV Mazda Akan Meluncur di Tokyo Motor Show 2019,0
Polisi Bakal Segel 18 Industri Arang di Cilincing Hari Ini,0
"Revisi UU KPK Ancam Kekhususan KPK, Yasonna: Jangan Suudzon",0
Kabut Asap di Singapura pada Rabu Masuk Level Tidak Sehat,0
Anies Baswedan Janji Carikan Tempat Tinggal Untuk Pencari Suaka,0
"Prediksi Susunan Pemain Timnas Inggris vs Kosovo, Gareth Southgate akan Rotasi Tim",0
"Ambil Formulir Pilkada Tangsel dari PDI-P, Siti Nur Azizah Sudah Izin Ma'ruf Amin",0
"Mulan Jameela Mantan Duet Maia Estianty Rela Makan Nasi Garam, Keuangan Istri Ahmad Dhani Sulit?",1
"Harga Samsung Galaxy A10, Simak Spesifikasi dan Fitur Unggulannya!",1
Valeninto Masih Ikut Balap Bikin Terkesan Max Verstappen,0
"Seorang Wanita Gantung Diri Setelah Cekcok dengan Suami soal Foto Pelukan, Tulis Pesan Terakhir",1
'Gadis biru' Iran meninggal karena membakar diri sesudah dilarang menonton sepak bola di stadion,1
Sektor Kesehatan Disarankan Dibenahi Demi Wujudkan SDM Indonesia yang Unggul,0
Valentino Rossi Keliling Kota Jelang Digelarnya MotoGP San Marino 2019,0
Ronde IV Kejuaraan Terbuka Lintas Alam Gantolle Piala Telomoyo V 2019 Batal Karena Cuaca Buruk,0
"ZODIAK KESEHATAN BESOK Ramalan Zodiak Kesehatan Rabu 11 September 2019 Taurus Lelah, Scorpio Stres",1
"Nekat Jalan Kaki Nyebrang Tol JORR di Pasar Minggu, Perempuan Asal Wonogiri Tewas Ditabrak Mobil",0
Romelu Lukaku Kembali ke Trek Positif Berkat Antonio Conte,0
"Sempat Tentang Abe Saat Kampanye, Anak Mantan Perdana Menteri Jepang Jadi Menteri Lingkungan Hidup",0
Chelsea Incar Krzysztof Piatek dari AC Milan,0
"Saat Melaju di Pondok Indah, Mobil Anton Ringsek Tertimpa Pohon Palem, Begini Nasibnya",1
Karding Dukung Niat Jokowi Bangun Istana Presiden di Papua,0
"Viral Sepeda Motor Ditemukan di Rumpun Pohon Bambu Sekitar Maguwoharjo Sleman, Ini Kata Polisi",1
Persebaya Surabaya Bakal Mainkan Osvaldo Haay dan Rachmat Irianto Saat Lawan Kalteng Putra,0
"Proses Pembangunan Belum Selesai, Atap TK Negeri di Semin Sudah Roboh",0
"Perkuat Usaha, SEAM Group Kerja Sama dengan BUMN Alat Berat Tiongkok",0
Respons Natalius Pigai Sikapi Wacana Pembangunan Istana Presiden di Papua,1
"Viral Kecelakaan Bus Mira Nganjuk-Madiun, Korban Selamat Buronan Narkoba, Sudah Ditahan Polisi",1
"Syahrini akan Sering Check Up ke Luar Negeri Ditemani Reino Barack, Ternyata Ini Alasannya",1
"Hasil Akhir Timnas Indonesia vs Thailand, Skuat Garuda Kalah 0-3",0
"Cerita Wanita Asal Indonesia Jadi Pengantin Pesanan di China, Baim Wong Kaget Dengar Ucapan Agen",1
Indonesia vs Thailand: Babak I Skor 0-0 Babak Kedua Indonesia Tertinggal Sementara 0-3,0
Jawaban Nagita Slavina Saat Disuruh Milih Cowok Korea atau Sunda,1
Kalteng Putra Dikabarkan akan Datangkan Striker Sriwijaya FC yang juga Mantan Persib Bandung,0
"Kebiasaan Orang Enggak Pernah Stres, Menghindari Drama Satu di Antaranya",1
"Masalah Kesehatan Jiwa Harus Jadi Salah Satu Fokus Pemerintahan Jokowi Periode Kedua, Ini Alasannya",1
"Bukan 35 Tahun, Sejumlah Formasi CPNS 2019 Bisa Dilamar Usia 40 Tahun, Usia Maksimal P3K/PPPK?",1
Sidang Praperadilan Kivlan Zen Soal Penyitaan Ponsel dan Mobil Tetap Berjalan di PN Jakarta Selatan,0
Napi Kasus Sabu Keluar Malam Hari Aniaya Janda Muda yang Merupakan Mantan Istrinya,1
"TERKINI Kecelakaan Maut Toyota Innova vs Bus Mira di Jalan Nganjuk-Madiun, Korban Selamat Eks Napi",1
Penggemar NCT Nyanyikan Lagu yang Diputar di Layar Panggung Meskipun Idolanya Belum Tampil,1
"Raffi Ahmad Kaget Marshanda Sebut 2 Kata Ini untuk Barbie Kumalasari, Ibunda Sienna Beri Penjelasan",1
"Coba Lakukan Foto Selfie Ekstrem, Wanita Ini Jatuh dari Lantai 6",1
"Hasil Babak Pertama Timnas Indonesia vs Thailand, Kedua Tim Masih Sama Kuat 0-0",0
Timnas Indonesia dan Thailand Bermain Imbang di Babak Pertama,0
Suzuki Buka Diler 3S Pertama untuk Produk Outboard Motor di Batam  ,0
Keluarga Akan Batasi BJ Habibie Terima Tamu Saat Berada di Rumah,0
"BESOK Ramalan Zodiak 11 September 2019 - Capricorn Jangan Lari dari Kenyataan, Aries Butuh Liburan !",1
Suasana SUGBK Sepi Penonton Jelang laga Indonesia Vs Thailand,0
Persebaya Surabaya Terapkan Hukman Bagi Pemain yang tak Disiplin Itu Peraturan dari Wolfgang Pikal,0
"Gara-Gara Hal Sepele Ini, Siswa SMP di Magetan Tusuk Sahabat Sendiri",1
"Unggah Foto Seksi di Instagram, Shandy Aulia Persilahkan Unfollow",1
